,address_line,birth_date,city,country,email,first_name,full_address,join_date,last_name,latitude,longitude,member_id,membership_length,phone_number,postal_code,state
839,67 WINCHESTER ST,,TORONTO,,ppetytnb@clickbank.net,Petronilla,"67 WINCHESTER ST , TORONTO , ON",2016-07-23,Petyt,,,416,,,M4X1A8,ON
840,604-22 THORNCLIFFE PARK DR,1979-02-14,EAST YORK,Canada,dhounihannc@chron.com,Derk,"604-22 THORNCLIFFE PARK DR , EAST YORK , ON",2015-03-13,Hounihan,,,148,10.0,860-389-2519,M4H1H5,ON
841,403-11 MAIN ST,1992-06-03,TORONTO,Canada,asimkinnd@csmonitor.com,Arabel,"403-11 MAIN ST , TORONTO , ON",2015-02-21,Simkin,,,392,1.0,503-745-9063,M4E3W1,ON
842,142 BOWOOD AVE,1977-09-10,TORONTO,Canada,drochfordne@noaa.gov,Darelle,"142 BOWOOD AVE , TORONTO , ON",2017-02-05,Rochford,,,7,6.0,916-342-6479,M4N1Y5,ON
843,178 BAIN AVE,1985-08-07,TORONTO,Canada,zsprowlesnf@51.la,Zia,"178 BAIN AVE , TORONTO , ON",2016-02-25,Sprowles,,,195,5.0,571-486-2369,M4K1G1,ON
844,197 MUNRO ST,1985-06-27,TORONTO,Canada,mbuxtonng@goo.ne.jp,Massimo,"197 MUNRO ST , TORONTO , ON",2017-08-26,Buxton,,,471,8.0,813-934-7548,M4M2C1,ON
845,50 GLENSHAW CRESCENT,1991-09-29,TORONTO,Canada,sbootenh@youku.com,Stefanie,"50 GLENSHAW CRESCENT , TORONTO , ON",2017-12-14,Boote,,,45,3.0,202-474-6115,M4B2C9,ON
846,7 JACKES AVENUE- 2009,1981-07-03,TORONTO,Canada,mnussiini@creativecommons.org,Mirna,"7 JACKES AVENUE- 2009 , TORONTO , ON",2017-04-15,Nussii,,,832,2.0,215-507-5251,M4T1E3,ON
847,1904-1501 WOODBINE AVE,1993-06-02,EAST YORK,Canada,swhitefordnj@cbslocal.com,Shalna,"1904-1501 WOODBINE AVE , EAST YORK , ON",2015-01-21,Whiteford,,,214,8.0,508-273-1954,M4C4H1,ON
848,24 TISDALE AVE,1995-02-10,TORONTO,Canada,kclistnk@shutterfly.com,Kelila,"24 TISDALE AVE , TORONTO , ON",2016-09-14,Clist,,,706,3.0,202-859-7555,M4A2Y3,ON
849,38 COXWELL AVE,1992-10-16,TORONTO,Canada,ayannenl@paginegialle.it,Ardelle,"38 COXWELL AVE , TORONTO , ON",2015-05-10,Yanne,,,156,5.0,716-554-0080,M4L3A7,ON
850,1430 YONGE STREET SUITE 903,1988-09-21,TORONTO,Canada,ptolannm@businessweek.com,Pryce,"1430 YONGE STREET SUITE 903 , TORONTO , ON",2015-11-03,Tolan,,,192,9.0,248-775-4148,M4T1Y6,ON
851,1430 YONGE STREET SUITE 903,1977-03-05,TORONTO,Canada,dmasonn@dropbox.com,Deanna,"1430 YONGE STREET SUITE 903 , TORONTO , ON",2015-08-24,Maso,,,656,7.0,205-104-2545,M4T1Y6,ON
852,104 A DAWES RD,,TORONTO,,lnylandno@virginia.edu,Lind,"104 A DAWES RD , TORONTO , ON",2016-02-15,Nyland,,,88,,,M4C5B6,ON
853,247 CEDARVALE AVE,1995-11-19,TORONTO,Canada,aeastopnp@parallels.com,Aurelia,"247 CEDARVALE AVE , TORONTO , ON",2016-02-10,Eastop,,,803,3.0,281-998-2174,M4C4K3,ON
854,77 HOWARD ST APT 1404,1995-04-02,TORONTO,Canada,ahinernq@nymag.com,Arlena,"77 HOWARD ST APT 1404 , TORONTO , ON",2017-03-16,Hiner,,,225,5.0,513-130-9100,M4X1J9,ON
855,319 LAIRD DR,1977-06-02,TORONTO,Canada,mtremolletnr@theglobeandmail.com,Molli,"319 LAIRD DR , TORONTO , ON",2015-08-19,Tremollet,,,945,4.0,323-455-4226,M4G3X7,ON
856,2104-260 WELLESLEY ST E,,TORONTO,,lmcasgillns@vinaora.com,Laurent,"2104-260 WELLESLEY ST E , TORONTO , ON",2015-06-22,McAsgill,,,585,,,M4X1G6,ON
857,802-55 BLOOR ST E,1990-02-15,TORONTO,Canada,ctideynt@dot.gov,Carmon,"802-55 BLOOR ST E , TORONTO , ON",2015-07-04,Tidey,,,947,2.0,915-604-6453,M4W3W6,ON
858,650 PARLIAMENT ST APT 1721,1998-07-24,TORONTO,Canada,gsterricksnu@theatlantic.com,Gustie,"650 PARLIAMENT ST APT 1721 , TORONTO , ON",2015-07-28,Sterricks,,,223,1.0,419-800-0754,M4X1R3,ON
859,1905-30 ROEHAMPTOM AVE,1981-04-18,TORONTO,Canada,njestenv@pbs.org,Nonna,"1905-30 ROEHAMPTOM AVE , TORONTO , ON",2016-03-07,Jeste,,,664,7.0,815-467-4050,M4P0B9,ON
860,175 WESTWOOD AVE,1981-12-26,TORONTO,Canada,dahlinnw@yellowbook.com,Diann,"175 WESTWOOD AVE , TORONTO , ON",2017-02-07,Ahlin,,,466,5.0,571-112-7353,M4K2B2,ON
861,316 WILLOW AV,1995-11-29,TORONTO,Canada,mdoneldnx@guardian.co.uk,Myron,"316 WILLOW AV , TORONTO , ON",2016-05-27,Doneld,,,915,2.0,512-732-4015,M4E3K7,ON
862,32 HOLLAND AVE,1981-02-09,EAST YORK,Canada,emacdowalny@alibaba.com,Elset,"32 HOLLAND AVE , EAST YORK , ON",2016-01-10,MacDowal,,,444,3.0,806-632-8041,M4B2C6,ON
863,240 BESSBOROUGH DRIVE,1997-07-13,TORONTO,Canada,bvassnz@rambler.ru,Brendin,"240 BESSBOROUGH DRIVE , TORONTO , ON",2016-07-06,Vass,,,690,9.0,309-980-0769,M4G3K3,ON
864,1708-71 THORNCLIFFE PARK DR,1979-04-21,TORONTO,Canada,cdillintono0@admin.ch,Cilka,"1708-71 THORNCLIFFE PARK DR , TORONTO , ON",2016-12-10,Dillinton,,,604,7.0,423-603-0728,M4H1L3,ON
865,304-630 QUEENS STREET EAST,1989-07-26,TORONTO,Canada,icarmano1@cbslocal.com,Ingmar,"304-630 QUEENS STREET EAST , TORONTO , ON",2016-06-18,Carman,,,629,2.0,606-203-8657,M4M1G3,ON
866,37 WOODINGTON AVE,1988-04-08,TORONTO,Canada,cryveso2@businessweek.com,Colline,"37 WOODINGTON AVE , TORONTO , ON",2017-07-23,Ryves,,,132,8.0,713-658-7699,M4C3J4,ON
867,68 HILLSIDE DR 310,,TORONTO,,dbeterisso3@thetimes.co.uk,Deena,"68 HILLSIDE DR 310 , TORONTO , ON",2017-10-23,Beteriss,,,598,,,M4K2M4,ON
868,9 HALDON AVE APT 529,,EAST YORK,,wsneakero4@slate.com,Woody,"9 HALDON AVE APT 529 , EAST YORK , ON",2016-06-20,Sneaker,,,346,,,M4C4P5,ON
869,401-205 COSBURN AVE,1980-03-01,EAST YORK,Canada,vdugdaleo5@gnu.org,Vince,"401-205 COSBURN AVE , EAST YORK , ON",2016-10-15,Dugdale,,,466,3.0,859-458-6387,M4J2L4,ON
870,3105-500 SHERBOURNE STREET,1997-03-22,TORONTO,Canada,mlyndso6@wisc.edu,Miranda,"3105-500 SHERBOURNE STREET , TORONTO , ON",2015-12-23,Lynds,,,395,3.0,330-234-8798,M4X1L1,ON
871,83 WOODBINE AVE,1990-12-21,TORONTO,Canada,scanfero7@psu.edu,Shepherd,"83 WOODBINE AVE , TORONTO , ON",2015-12-10,Canfer,,,75,9.0,806-951-4699,M4L3P1,ON
872,167 HEATH ST E,,TORONTO,,borraho8@vinaora.com,Blythe,"167 HEATH ST E , TORONTO , ON",2017-06-08,Orrah,,,183,,,M4T1S6,ON
873,169 PARKMOUNT RD,1987-09-14,TORONTO,Canada,bstrangeo9@prnewswire.com,Blanch,"169 PARKMOUNT RD , TORONTO , ON",2017-03-20,Strange,,,574,3.0,336-152-8838,M4J4V3,ON
874,281 ST CLAIR AVENUE EAST,1991-08-14,TORONTO,Canada,rwaycottoa@spotify.com,Royce,"281 ST CLAIR AVENUE EAST , TORONTO , ON",2016-06-24,Waycott,,,898,3.0,301-723-5277,M4T1P3,ON
875,540 SHERBOURNE 702,,TORONTO,,lbraksperob@facebook.com,Linell,"540 SHERBOURNE 702 , TORONTO , ON",2016-02-27,Braksper,,,457,,,M4X1L2,ON
876,5 BRYNHURST COURT,1985-10-06,TORONTO,Canada,ppettifordoc@cafepress.com,Peder,"5 BRYNHURST COURT , TORONTO , ON",2015-04-27,Pettiford,,,951,10.0,661-257-6773,M4P2J9,ON
877,33 ROSEHILL AVE UNIT 601,1999-04-30,TORONTO,Canada,hbrotheridgeod@parallels.com,Hew,"33 ROSEHILL AVE UNIT 601 , TORONTO , ON",2017-05-01,Brotheridge,,,519,7.0,801-114-0535,M4T1G4,ON
878,17 DENTON AVE,1986-05-17,EAST YORK,Canada,ebielfeldoe@elpais.com,Emlen,"17 DENTON AVE , EAST YORK , ON",2017-12-09,Bielfeld,,,493,4.0,214-117-7954,M4C1T7,ON
879,2727 YONGE ST #413,1990-11-05,TORONTO,Canada,rsimcockof@zimbio.com,Rodrigo,"2727 YONGE ST #413 , TORONTO , ON",2017-05-12,Simcock,,,733,7.0,202-621-3070,M4N3R6,ON
880,6 WOODMOUNT AVE,1986-06-20,TORONTO,Canada,dbarnshawog@weather.com,Danette,"6 WOODMOUNT AVE , TORONTO , ON",2017-05-25,Barnshaw,,,717,5.0,718-379-3234,M4C3X5,ON
881,52 FAIRVIEW BLVD,1992-06-24,TORONTO,Canada,mkildahloh@cdbaby.com,Marthe,"52 FAIRVIEW BLVD , TORONTO , ON",2017-08-21,Kildahl,,,618,1.0,510-751-7404,M4K1L9,ON
882,31 RANLEIGH AVE,1997-04-28,TORONTO,Canada,hsalteroi@twitpic.com,Hope,"31 RANLEIGH AVE , TORONTO , ON",2016-08-21,Salter,,,36,8.0,410-956-1993,M4N1X2,ON
883,21 BRIGHTON AVE,1983-11-21,TORONTO,Canada,mvassayoj@yale.edu,Malchy,"21 BRIGHTON AVE , TORONTO , ON",2016-11-20,Vassay,,,555,4.0,414-782-7718,M4M1P3,ON
884,276 MACPHERSON AVE,1997-03-11,TORONTO,Canada,padamouok@tripod.com,Pamelina,"276 MACPHERSON AVE , TORONTO , ON",2016-11-08,Adamou,,,995,4.0,303-208-9295,M4V1A3,ON
885,271 DONLANDS AVE,1996-12-01,EAST YORK,Canada,ngeraschol@godaddy.com,Nikki,"271 DONLANDS AVE , EAST YORK , ON",2016-12-04,Gerasch,,,608,9.0,901-197-0887,M4J3R5,ON
886,795 WOODBINE AVE,,TORONTO,,eflitcroftom@live.com,Eberto,"795 WOODBINE AVE , TORONTO , ON",2017-01-11,Flitcroft,,,315,,,M4E2J5,ON
887,7 CRESCENT PLACE 403,1993-05-02,TORONTO,Canada,kjeffcockon@samsung.com,Koo,"7 CRESCENT PLACE 403 , TORONTO , ON",2017-06-25,Jeffcock,,,180,3.0,859-770-1501,M4C5L7,ON
888,1407 38 AVOCA AVE,1977-05-28,TORONTO,Canada,mmarzellaoo@youku.com,Marline,"1407 38 AVOCA AVE , TORONTO , ON",2016-08-24,Marzella,,,745,3.0,504-896-0429,M4T2B9,ON
889,1363 QUEEN ST E 20,,TORONTO,,mmithamop@google.com.au,Marys,"1363 QUEEN ST E 20 , TORONTO , ON",2015-08-15,Mitham,,,700,,,M4L1C7,ON
890,43 EGLINTON AVE E APT 611,1984-08-23,TORONTO,Canada,ecreaseyoq@springer.com,Ellynn,"43 EGLINTON AVE E APT 611 , TORONTO , ON",2015-07-09,Creasey,,,144,10.0,814-893-8019,M4P1A2,ON
891,43 EGLINTON AVE E APT 611,1997-08-20,TORONTO,Canada,cjoddensor@yahoo.co.jp,Collie,"43 EGLINTON AVE E APT 611 , TORONTO , ON",2017-09-27,Joddens,,,840,8.0,484-113-4881,M4P1A2,ON
892,366 CLEVELAND ST,1983-10-18,TORONTO,Canada,mbiasioos@histats.com,Mikael,"366 CLEVELAND ST , TORONTO , ON",2015-02-26,Biasio,,,184,8.0,917-276-1395,M4S2W9,ON
893,135 BOARDWALK DR,1985-08-04,TORONTO,Canada,fpertonot@zimbio.com,Faun,"135 BOARDWALK DR , TORONTO , ON",2016-03-17,Perton,,,345,10.0,585-360-6605,M4L3X9,ON
894,1701-25 BROADWAY AVE,1978-10-21,TORONTO,Canada,ajillettou@dion.ne.jp,Aurilia,"1701-25 BROADWAY AVE , TORONTO , ON",2017-08-19,Jillett,,,756,7.0,520-183-4161,M4P1T7,ON
895,234 WITHROW AVENUE,1990-05-06,TORONTO,Canada,brenov@ucsd.edu,Bernelle,"234 WITHROW AVENUE , TORONTO , ON",2016-09-05,Ren,,,887,8.0,202-531-4252,M4K1E4,ON
896,403-250 ROEHAMPTON AVE,1978-09-29,TORONTO,Canada,sskellingtonow@bluehost.com,Silvie,"403-250 ROEHAMPTON AVE , TORONTO , ON",2017-03-10,Skellington,,,826,9.0,203-410-1244,M4P1R9,ON
897,91 ROSEHEATH AVE,,TORONTO,,fblaycockox@bizjournals.com,Farra,"91 ROSEHEATH AVE , TORONTO , ON",2016-06-12,Blaycock,,,379,,,M4C3P6,ON
898,604-1 MASSEY SQ,1996-03-31,EAST YORK,Canada,llockoy@admin.ch,Leeland,"604-1 MASSEY SQ , EAST YORK , ON",2016-01-01,Lock,,,24,7.0,702-250-4682,M4C5L4,ON
899,2765 YONGE ST APT 36,1980-04-11,TORONTO,Canada,cpetyaninoz@sfgate.com,Cyrille,"2765 YONGE ST APT 36 , TORONTO , ON",2016-11-07,Petyanin,,,963,3.0,317-974-2130,M4N2H8,ON
900,207 WEST- 225 COSBURN AVE,,TORONTO,,gtibolsp0@ucoz.ru,Garrott,"207 WEST- 225 COSBURN AVE , TORONTO , ON",2017-05-19,Tibols,,,897,,,M4J2L5,ON
901,125 KENILWORTH AVENUE APT 307,1982-10-30,TORONTO,Canada,klightfootp1@google.de,Kevin,"125 KENILWORTH AVENUE APT 307 , TORONTO , ON",2015-04-02,Lightfoot,,,466,1.0,412-850-7787,M4L3S7,ON
902,402-27 THORNCLIFFE PARK DR,1990-09-14,EAST YORK,Canada,lbromheadp2@sphinn.com,Lannie,"402-27 THORNCLIFFE PARK DR , EAST YORK , ON",2015-06-18,Bromhead,,,478,3.0,513-996-3201,M4H1J2,ON
903,301-10 SUNRISE AVE,1997-10-08,NORTH YORK,Canada,bchartrep3@answers.com,Bernard,"301-10 SUNRISE AVE , NORTH YORK , ON",2016-02-02,Chartre,,,655,9.0,608-502-6042,M4A2R1,ON
904,815-9 CRESCENT PL,1997-01-05,EAST YORK,Canada,dselcraigp4@quantcast.com,Dina,"815-9 CRESCENT PL , EAST YORK , ON",2016-07-01,Selcraig,,,601,4.0,682-767-1741,M4C5L8,ON
905,163 BELSIZE DR,1995-10-23,TORONTO,Canada,lemblenp5@state.gov,Libbi,"163 BELSIZE DR , TORONTO , ON",2015-04-26,Emblen,,,813,2.0,901-608-6326,M4S1L9,ON
906,407-1815 YONGE ST,1984-07-22,TORONTO,Canada,tshackladyp6@list-manage.com,Timmie,"407-1815 YONGE ST , TORONTO , ON",2015-12-21,Shacklady,,,286,1.0,314-444-7403,M4T2A4,ON
907,22 RIVERCOURT BLVD,1984-01-13,EAST YORK,Canada,beberstp7@people.com.cn,Birdie,"22 RIVERCOURT BLVD , EAST YORK , ON",2015-05-17,Eberst,,,734,1.0,215-264-1720,M4J3A4,ON
908,4-1161 O'CONNOR DR,1993-02-17,EAST YORK,Canada,eeayrsp8@wikimedia.org,Emelyne,"4-1161 O'CONNOR DR , EAST YORK , ON",2015-05-08,Eayrs,,,238,8.0,903-792-8725,M4B2T5,ON
909,1008-1190 DUNDAS ST E,1991-05-17,TORONTO,Canada,agudginp9@naver.com,Atlanta,"1008-1190 DUNDAS ST E , TORONTO , ON",2016-02-03,Gudgin,,,999,2.0,661-309-2654,M4M0C5,ON
910,802-50 ROSEHILL AVE,1980-02-03,TORONTO,Canada,amcmeekingpa@virginia.edu,Astra,"802-50 ROSEHILL AVE , TORONTO , ON",2017-06-02,McMeeking,,,729,4.0,267-138-0997,M4T1G6,ON
911,64 SCARBOROUGH RD,1998-08-24,TORONTO,Canada,cmetterickpb@walmart.com,Cyb,"64 SCARBOROUGH RD , TORONTO , ON",2017-09-03,Metterick,,,87,9.0,202-154-8091,M4E3M5,ON
912,64 SCARBOROUGH RD,1996-05-21,TORONTO,Canada,htackerpc@xing.com,Heath,"64 SCARBOROUGH RD , TORONTO , ON",2016-01-21,Tacker,,,23,2.0,727-966-0879,M4E3M5,ON
913,3-5 DE SAVERY CRES,1992-11-29,TORONTO,Canada,jbissetpd@cam.ac.uk,Joceline,"3-5 DE SAVERY CRES , TORONTO , ON",2016-09-10,Bisset,,,185,10.0,509-986-2876,M4S2L3,ON
914,1276 DANFORTH AVE,1978-05-29,TORONTO,Canada,bcockadaype@facebook.com,Bron,"1276 DANFORTH AVE , TORONTO , ON",2016-11-13,Cockaday,,,221,10.0,850-300-3428,M4J1M6,ON
915,691 COSBURN AVE,1994-01-27,TORONTO,Canada,jsloegravepf@sbwire.com,Joellyn,"691 COSBURN AVE , TORONTO , ON",2016-03-03,Sloegrave,,,718,6.0,330-453-8238,M4C2V4,ON
916,57 TISDALE AVE,1994-01-07,NORTH YORK,Canada,pblankhornpg@mac.com,Persis,"57 TISDALE AVE , NORTH YORK , ON",2016-03-19,Blankhorn,,,430,1.0,718-698-9711,M4A1Y6,ON
917,27 GAMBLE AVE APT 101,1979-07-14,TORONTO,Canada,mshacklefordph@tripadvisor.com,Mina,"27 GAMBLE AVE APT 101 , TORONTO , ON",2017-09-26,Shackleford,,,244,8.0,913-517-4421,M4K2H5,ON
918,1511-53 THORNCLIFFE PARK DR,1994-01-16,EAST YORK,Canada,cjewelpi@fda.gov,Cecelia,"1511-53 THORNCLIFFE PARK DR , EAST YORK , ON",2016-02-14,Jewel,,,532,10.0,754-418-4490,M4H1L1,ON
919,435-85 BLEECKER ST,1991-01-02,TORONTO,Canada,pmccleanpj@epa.gov,Peri,"435-85 BLEECKER ST , TORONTO , ON",2015-10-13,McClean,,,348,5.0,202-457-4192,M4X1X1,ON
920,306-55 ECCLESTON DR,1997-03-17,TORONTO,Canada,frobertetpk@soup.io,Farris,"306-55 ECCLESTON DR , TORONTO , ON",2016-12-19,Robertet,,,26,7.0,850-472-0932,M4A1L1,ON
921,73 HASTINGS AVE M,1999-06-25,TORONTO,Canada,kgawthroppl@examiner.com,Kippy,"73 HASTINGS AVE M , TORONTO , ON",2016-02-04,Gawthrop,,,701,7.0,704-951-0991,M4L2L1,ON
922,1730 EGLINTON AVE EAST APT 711,,NORTH YORK,,dmacpeakepm@mozilla.com,Danice,"1730 EGLINTON AVE EAST APT 711 , NORTH YORK , ON",2015-05-06,MacPeake,,,461,,,M4A2X9,ON
923,2706-200 WELLESLEY ST E,1983-07-23,TORONTO,Canada,tgallantpn@youku.com,Thomasina,"2706-200 WELLESLEY ST E , TORONTO , ON",2015-11-25,Gallant,,,128,2.0,859-261-9567,M4X1G3,ON
924,83 FRATER AVE,1984-10-10,TORONTO,Canada,abergepo@imageshack.us,Ambrosi,"83 FRATER AVE , TORONTO , ON",2015-10-02,Berge,,,378,10.0,502-589-7542,M4C2H7,ON
925,83 REDPATH AVE,1991-10-21,TORONTO,Canada,msturdeypp@usnews.com,Marven,"83 REDPATH AVE , TORONTO , ON",2015-05-14,Sturdey,,,597,2.0,213-979-9058,M4S0A2,ON
926,9 SANDFORD AVE APT 2,1993-11-06,TORONTO,Canada,elapadulapq@alibaba.com,Englebert,"9 SANDFORD AVE APT 2 , TORONTO , ON",2016-04-13,La Padula,,,150,7.0,786-950-8738,M4L2E6,ON
927,41 HARGRAVE LANE,1988-12-11,TORONTO,Canada,aavannpr@fda.gov,Anthea,"41 HARGRAVE LANE , TORONTO , ON",2016-08-04,Avann,,,189,5.0,812-684-8942,M4N0A4,ON
928,1359 PAPE AVE,1983-08-25,EAST YORK,Canada,ebonneyps@com.com,Eryn,"1359 PAPE AVE , EAST YORK , ON",2017-04-10,Bonney,,,323,5.0,860-622-9606,M4K3X4,ON
929,929-3600 YONGE ST,1992-01-31,TORONTO,Canada,gpattingtonpt@parallels.com,Gayle,"929-3600 YONGE ST , TORONTO , ON",2016-05-10,Pattington,,,445,9.0,702-789-0529,M4N3R8,ON
930,123 CURZON ST,1992-11-25,TORONTO,Canada,lhaglandpu@printfriendly.com,Lovell,"123 CURZON ST , TORONTO , ON",2016-09-18,Hagland,,,990,7.0,574-413-7075,M4M3B3,ON
931,501-2 SECORD AVE,1995-04-30,TORONTO,Canada,lprozillopv@skype.com,Lewie,"501-2 SECORD AVE , TORONTO , ON",2017-02-15,Prozillo,,,185,4.0,216-250-6870,M4C2C3,ON
932,414-65 HALSEY AVE,1989-02-27,TORONTO,Canada,jditzelpw@nature.com,Janene,"414-65 HALSEY AVE , TORONTO , ON",2016-03-14,Ditzel,,,666,3.0,231-446-2910,M4B1A7,ON
933,28 SUMMERHILL AVE,1985-08-02,TORONTO,Canada,lpaddlepx@4shared.com,Lola,"28 SUMMERHILL AVE , TORONTO , ON",2016-10-15,Paddle,,,116,2.0,330-829-8258,M4T1A8,ON
934,48 HOYLE AVE,1978-01-30,TORONTO,Canada,fgrangepy@sourceforge.net,Frazer,"48 HOYLE AVE , TORONTO , ON",2016-08-10,Grange,,,887,6.0,805-912-1663,M4S2X6,ON
935,253 WELLESLEY STREET EAST APT D,1985-03-13,TORONTO,Canada,mpextonpz@youtu.be,Maggi,"253 WELLESLEY STREET EAST APT D , TORONTO , ON",2017-04-23,Pexton,,,833,5.0,917-399-9394,M4X1G8,ON
936,260 LOGAN AVE,1985-05-25,TORONTO,Canada,crentzq0@free.fr,Chad,"260 LOGAN AVE , TORONTO , ON",2017-03-24,Rentz,,,38,6.0,202-815-6483,M4M2N4,ON
937,2709-110 CHARLES ST E,1991-12-31,TORONTO,Canada,lclewettq1@google.nl,Leonhard,"2709-110 CHARLES ST E , TORONTO , ON",2015-07-08,Clewett,,,89,3.0,347-642-8459,M4Y1T5,ON
938,2709-110 CHARLES ST E,1992-06-11,TORONTO,Canada,scasottiq2@foxnews.com,Suzie,"2709-110 CHARLES ST E , TORONTO , ON",2017-04-17,Casotti,,,794,6.0,571-385-3182,M4Y1T5,ON
939,2108-22 WELLESLEY STREET EAST,1994-12-11,TORONTO,Canada,aabsonq3@hhs.gov,Adelina,"2108-22 WELLESLEY STREET EAST , TORONTO , ON",2015-07-05,Abson,,,171,3.0,505-801-2148,M4Y1G3,ON
940,240 HASTINGS AVE,1978-07-13,TORONTO,Canada,kembletonq4@businessweek.com,Kath,"240 HASTINGS AVE , TORONTO , ON",2016-01-18,Embleton,,,959,1.0,940-539-5471,M4L2M1,ON
941,717 BROADVIEW AVE 305,1997-11-26,TORONTO,Canada,fmacconchieq5@desdev.cn,Ferdinanda,"717 BROADVIEW AVE 305 , TORONTO , ON",2017-07-05,MacConchie,,,947,6.0,626-766-3032,M4K3J9,ON
942,702-4 PARK VISTA,,EAST YORK,,aerasmusq6@xing.com,Avis,"702-4 PARK VISTA , EAST YORK , ON",2015-11-05,Erasmus,,,846,,,M4B3M8,ON
943,17 MCMASTER AVE,1993-11-16,TORONTO,Canada,akenratq7@elegantthemes.com,Adina,"17 MCMASTER AVE , TORONTO , ON",2015-03-04,Kenrat,,,164,7.0,949-809-0772,M4V1A8,ON
944,9 LIPTON AVE,1982-07-22,TORONTO,Canada,aarnoldq8@etsy.com,Augustina,"9 LIPTON AVE , TORONTO , ON",2017-08-03,Arnold,,,261,9.0,915-821-7969,M4J1N9,ON
945,177 WOLVERLEIGH BLVD,1981-01-25,TORONTO,Canada,mmeddickq9@shutterfly.com,Myrtia,"177 WOLVERLEIGH BLVD , TORONTO , ON",2016-10-06,Meddick,,,646,1.0,806-831-5731,M4C1S1,ON
946,SUITE 224 88 COLGATE AVENUE,1991-09-19,TORONTO,Canada,ldutchqa@msu.edu,Lauren,"SUITE 224 88 COLGATE AVENUE , TORONTO , ON",2016-09-06,Dutch,,,427,8.0,859-292-2973,M4M0A6,ON
947,33 ISABELLA STREET APT 1804,1988-09-28,TORONTO,Canada,drippingqb@huffingtonpost.com,Davey,"33 ISABELLA STREET APT 1804 , TORONTO , ON",2016-06-06,Ripping,,,787,6.0,315-702-1480,M4Y2P7,ON
948,920-111 ST CLAIR AVE W,,TORONTO,,jcowperthwaiteqc@ovh.net,Jacky,"920-111 ST CLAIR AVE W , TORONTO , ON",2016-06-05,Cowperthwaite,,,751,,,M4V1N5,ON
949,64 FRATER AVE,1997-08-15,EAST YORK,Canada,dharringqd@newsvine.com,Davine,"64 FRATER AVE , EAST YORK , ON",2016-07-05,Harring,,,274,10.0,915-626-7914,M4C2H6,ON
950,64 FRATER AVE,1986-02-26,EAST YORK,Canada,ptaggertqe@delicious.com,Percy,"64 FRATER AVE , EAST YORK , ON",2015-09-17,Taggert,,,924,4.0,602-346-3242,M4C2H6,ON
951,403-551 EGLINTON AVE E,1982-07-16,TORONTO,Canada,obaddileyqf@simplemachines.org,Olive,"403-551 EGLINTON AVE E , TORONTO , ON",2016-05-04,Baddiley,,,594,3.0,605-981-1017,M4P1N8,ON
952,30 BURNABY BLVD,1989-09-25,TORONTO,Canada,jgoodluckqg@slideshare.net,Jess,"30 BURNABY BLVD , TORONTO , ON",2015-10-17,Goodluck,,,812,7.0,915-812-9855,M4R1B4,ON
953,280 WELLESLEY ST EAST 2414,1994-10-12,TORONTO,Canada,rmcclarenqh@businessweek.com,Reece,"280 WELLESLEY ST EAST 2414 , TORONTO , ON",2015-06-24,McClaren,,,644,7.0,251-779-9653,M4X1G7,ON
954,82 NORMANDY BLVD,1978-10-23,TORONTO,Canada,cbarnsleyqi@nhs.uk,Conway,"82 NORMANDY BLVD , TORONTO , ON",2017-12-06,Barnsley,,,372,6.0,570-493-3846,M4L3K3,ON
955,1051 WOODBINE AVE,1981-09-13,EAST YORK,Canada,gslowcockqj@soundcloud.com,Giacopo,"1051 WOODBINE AVE , EAST YORK , ON",2017-04-13,Slowcock,,,720,9.0,912-474-3735,M4C4C2,ON
956,901-71 CHARLES ST E,1991-08-22,TORONTO,Canada,jspadeckqk@parallels.com,Jeno,"901-71 CHARLES ST E , TORONTO , ON",2015-12-02,Spadeck,,,697,8.0,310-164-0103,M4Y2T3,ON
957,901-71 CHARLES ST E,,TORONTO,,gtukeql@cam.ac.uk,Ginger,"901-71 CHARLES ST E , TORONTO , ON",2015-05-27,Tuke,,,255,,,M4Y2T3,ON
958,641 LOGAN AVENUE,1977-01-27,TORONTO,Canada,gbanksqm@time.com,Giulietta,"641 LOGAN AVENUE , TORONTO , ON",2015-11-25,Banks,,,646,7.0,319-933-6191,M4K3C4,ON
959,28 BROOKMOUNT RD,1998-09-20,TORONTO,Canada,cgarthshoreqn@vimeo.com,Caria,"28 BROOKMOUNT RD , TORONTO , ON",2017-12-14,Garthshore,,,241,9.0,682-762-4046,M4L3N1,ON
960,121 TORRENS AVE,1991-05-10,TORONTO,Canada,skirsteinqo@opensource.org,Sophia,"121 TORRENS AVE , TORONTO , ON",2016-02-16,Kirstein,,,922,4.0,212-433-1088,M4J2P6,ON
961,9 CRESCENT PLACE 617,1981-09-22,TORONTO,Canada,ndarnboroughqp@xinhuanet.com,Nert,"9 CRESCENT PLACE 617 , TORONTO , ON",2017-09-09,Darnborough,,,768,1.0,775-593-6957,M4C5L8,ON
962,3-149 WOODFIELD RD,1977-02-17,TORONTO,Canada,bosherinqq@wired.com,Betta,"3-149 WOODFIELD RD , TORONTO , ON",2017-06-12,O'Sherin,,,899,10.0,212-276-5470,M4L2W8,ON
